EAR,MAR,Pitch,Yaw,Label
0.1777,0.5519,-17.1088,-50.565,1
0.1243,0.4614,-17.4337,-49.9397,1
0.0801,0.4632,-16.0964,-48.4344,1
0.0724,0.473,-14.2055,-47.9541,1
0.0545,0.4975,-14.2984,-49.8037,1
0.0521,0.5053,-14.7777,-52.0011,1
0.0769,0.537,-15.5147,-53.2856,1
0.165,0.5384,-14.8672,-53.8914,1
0.2045,0.5509,-14.6836,-53.7405,1
0.207,0.5416,-14.0549,-53.6294,1
0.2164,0.551,-14.6774,-54.0932,1
0.0523,0.5541,-13.8718,-53.2283,1
0.0647,0.5507,-14.5431,-53.3247,1
0.0546,0.5468,-14.4115,-52.706,1
0.0533,0.55,-14.5974,-52.2253,1
0.0655,0.5393,-14.7877,-51.9205,1
0.0772,0.5322,-15.9613,-52.2746,1
0.1036,0.5178,-17.0925,-52.1481,1
0.0715,0.5132,-17.6127,-51.4243,1
0.07,0.5228,-16.4529,-50.9075,1
0.0719,0.5176,-14.7289,-50.3701,1
0.0574,0.5165,-11.8102,-49.0788,1
0.0548,0.5244,-8.756,-46.4037,1
0.0382,0.4855,-3.3838,31.6999,1
0.061,0.4931,-4.3534,43.694,1
0.0771,0.481,-5.4092,49.9131,1
0.0803,0.4549,-7.0912,48.1908,1
0.0406,0.4501,-6.5691,36.1052,1
0.0669,0.616,-8.2464,-44.7898,1
0.0286,0.6343,-8.3214,-48.8999,1
0.0848,0.695,-9.8897,-52.9973,1
0.1032,0.7328,-11.7079,-55.3786,1
0.0739,0.7987,-13.6237,-56.2729,1
0.0704,0.8448,-14.4502,-56.8762,1
0.0541,0.8979,-15.0237,-58.1537,1
0.0572,0.9493,-15.4918,-59.3194,1
0.0364,0.9733,-10.7807,-59.0979,1
0.0386,0.9656,-9.1224,-59.0895,1
0.0325,0.9883,-7.0259,-57.9561,1
0.0363,0.9156,-8.6854,-55.9031,1
0.0465,0.7245,-8.2818,-51.6313,1
0.0533,0.5952,-10.6767,-47.8887,1
0.0573,0.5249,-13.4904,-48.9127,1
0.0798,0.4726,-13.675,-49.7099,1
0.0959,0.4525,-13.4896,-49.4019,1
0.1459,0.4713,-15.6995,-50.6271,1
0.1838,0.6398,-15.8763,-53.3608,1
0.176,0.7207,-18.1657,-55.6677,1
0.1062,0.7345,-19.4951,-54.71,1
0.0898,0.7622,-18.5633,-52.4347,1
0.0793,0.7876,-17.5531,-51.1995,1
0.0765,0.8382,-17.9116,-50.355,1
0.0678,0.8243,-17.2312,-50.3236,1
0.0749,0.8721,-17.645,-54.4563,1
0.0666,0.946,-17.7487,-56.6617,1
0.0707,0.9803,-17.6185,-58.277,1
0.0565,0.9627,-17.1423,-58.4987,1
0.0538,0.9762,-17.1293,-59.3395,1
0.0501,0.8977,-15.2195,-57.9148,1
0.0531,0.9214,-13.1967,-56.4594,1
0.044,0.8903,-11.849,-55.0259,1
0.0384,0.8818,-10.9232,-52.2573,1
0.0508,0.8538,-12.4776,-50.5773,1
0.0467,0.7059,-16.4101,-52.9525,1
0.0843,0.6015,-15.8052,-52.5985,1
0.1528,0.5181,-16.1093,-49.7006,1
0.2217,0.4765,-16.3069,-48.3119,1
0.1994,0.4683,-15.8383,-46.1616,1
0.1626,0.4567,-15.7589,-45.5619,1
0.1184,0.4597,-15.4959,-44.6693,1
0.057,0.4628,-15.2162,-44.4856,1
0.0577,0.4867,-14.2582,-45.1165,1
0.0618,0.4841,-12.6327,-46.9341,1
0.0656,0.5154,-12.2936,-49.6313,1
0.0752,0.5193,-13.2698,-49.5438,1
0.0824,0.514,-13.7658,-48.6638,1
0.0835,0.6032,-14.0271,-50.4438,1
0.0711,0.5846,-15.2171,-50.6014,1
0.0536,0.4701,-14.3372,-46.9514,1
0.068,0.4566,-14.8842,-45.522,1
0.0591,0.5479,-14.13,-45.6819,1
0.0637,0.5544,-14.0189,-45.9499,1
0.0725,0.5393,-12.0539,-44.4719,1
0.0673,0.5803,-7.3086,-44.7097,1
0.0699,0.5854,-2.8287,-43.2689,1
0.0791,0.5821,-1.2406,-41.1283,1
0.0971,0.6089,-1.2487,-46.0932,1
0.0776,0.4698,-1.166,-42.3688,1
0.0838,0.4563,-1.2285,-41.0312,1
0.0682,0.4717,0.2677,-39.3598,1
0.0767,0.4504,0.7481,-38.875,1
0.0649,0.4539,1.02,-41.4863,1
0.0749,0.47,1.2661,-43.7681,1
0.0759,0.4986,2.4613,-46.4369,1
0.0508,0.5284,4.0214,-48.1936,1
0.0578,0.5203,4.0098,-47.548,1
0.0511,0.5141,4.6602,-45.7453,1
0.1058,0.5076,16.0206,-53.2102,1
0.1065,0.622,16.3179,-64.2756,1
0.4482,0.8685,-30.0945,-78.4371,1
0.3872,0.5103,-43.5035,-66.0739,1
0.3742,0.5198,-34.3059,-61.9915,1
0.2314,0.5821,-14.1574,-57.7623,1
0.1734,0.4877,4.6095,-47.3104,1
0.1384,0.4682,10.2204,-30.6755,1
0.0403,0.4234,26.4998,0.0729,1
0.0415,0.3882,32.5863,28.5141,1
0.1075,0.4552,16.4957,39.4716,1
0.1292,0.5231,5.106,-46.7773,1
0.0952,0.4984,-1.3789,-46.7256,1
0.0947,0.4615,1.4965,-40.7921,1
0.1127,0.4409,-0.1157,-39.0112,1
0.0817,0.4688,-2.1449,16.024,1
0.1434,0.4173,-5.6281,36.4541,1
0.1894,0.4064,-9.5334,37.9439,1
0.1211,0.3966,-11.9257,37.6892,1
0.1081,0.4072,-7.4555,37.2238,1
0.1041,0.4486,-2.8999,-31.6669,1
0.073,0.4892,-1.0014,-42.5315,1
0.0808,0.4979,-2.2191,-45.6762,1
0.1013,0.4552,0.4645,-42.2712,1
0.1161,0.4563,-2.5128,-39.9902,1
0.0545,0.492,-2.512,-42.9535,1
0.0972,0.5704,0.2462,-45.4241,1
0.1115,0.5554,-1.6159,-47.5546,1
0.1364,0.5162,-1.2305,-49.1069,1
0.0629,0.5066,-0.2586,-47.2007,1
0.1046,0.53,-0.9179,-49.2363,1
0.0422,0.4991,-8.6067,-51.6619,1
0.0623,0.4909,-14.1496,-52.0413,1
0.1342,0.4855,-16.0686,-52.8897,1
0.1801,0.4785,-17.8136,-53.2054,1
0.1556,0.4712,-15.6206,-51.7545,1
0.1581,0.5075,-13.8286,-50.9906,1
0.171,0.4911,-13.9148,-51.1525,1
0.1452,0.4916,-14.0659,-50.4219,1
0.0841,0.4998,-12.693,-50.0615,1
0.1075,0.5134,-10.318,-50.779,1
0.0524,0.5105,-10.6277,-49.5656,1
0.0529,0.5319,-11.6257,-50.412,1
0.1199,0.6201,-10.2997,-53.1188,1
0.1105,0.6452,-9.9219,-52.407,1
0.1045,0.6282,-9.9434,-51.5622,1
0.1154,0.6573,-10.5708,-52.7911,1
0.1309,0.6646,-10.682,-53.2412,1
0.1174,0.5274,-10.8099,-52.3935,1
0.114,0.6727,-10.8234,-54.4695,1
0.1111,0.672,-10.6604,-52.7685,1
0.0997,0.5822,-10.9617,-51.875,1
0.0477,0.6216,-10.2051,-51.0123,1
0.0813,0.6389,-11.4814,-52.7024,1
0.1973,0.5117,-12.4056,-51.6772,1
0.2135,0.6103,-11.9499,-52.4516,1
0.204,0.5845,-11.6395,-51.8946,1
0.184,0.5302,-12.0004,-51.3324,1
0.1662,0.5304,-11.9129,-51.2954,1
0.1443,0.5197,-11.9218,-50.6256,1
0.1436,0.5309,-11.8185,-50.6641,1
0.1375,0.5209,-11.7373,-50.453,1
0.0608,0.5084,-11.3052,-49.4209,1
0.0566,0.4999,-10.853,-48.2746,1
0.0628,0.5001,-10.7801,-47.8647,1
0.0675,0.5084,-12.1805,-48.3906,1
0.0646,0.4854,-13.7141,-48.3846,1
0.0652,0.5054,-13.0723,-47.1264,1
0.0757,0.4963,-13.7322,-47.5619,1
0.078,0.4994,-16.7868,-48.4268,1
0.1441,0.5028,-19.5114,-50.4694,1
0.1715,0.4979,-18.5524,-50.0414,1
0.1481,0.5123,-16.4522,-51.163,1
0.1568,0.5142,-13.9157,-50.2206,1
0.1564,0.5048,-12.3515,-51.0112,1
0.1369,0.5247,-11.0992,-51.1935,1
0.1427,0.5314,-11.1176,-51.5916,1
0.0536,0.5288,-9.592,-50.3643,1
0.0474,0.5202,-10.4326,-49.6426,1
0.0641,0.5241,-10.5781,-48.8633,1
0.0496,0.5161,-10.6416,-49.53,1
0.0861,0.5209,-10.9218,-50.1424,1
0.1278,0.5209,-10.4276,-50.5649,1
0.1362,0.5334,-9.9425,-50.7863,1
0.1667,0.527,-9.8646,-50.8717,1
0.1756,0.5297,-10.2737,-50.9213,1
0.1795,0.5338,-10.6896,-50.9656,1
0.1348,0.5325,-10.9813,-51.064,1
0.0799,0.5293,-10.7835,-50.3533,1
0.0873,0.5293,-10.4448,-49.8122,1
0.0573,0.5216,-10.4204,-49.1019,1
0.048,0.5178,-10.5803,-49.0267,1
0.0552,0.525,-10.818,-48.8765,1
0.049,0.5209,-11.3613,-49.2569,1
0.1966,0.5366,-12.7208,-51.8089,1
0.2222,0.543,-13.069,-52.2699,1
0.2275,0.5434,-13.0448,-52.2153,1
0.2228,0.5472,-12.9112,-51.9175,1
0.1217,0.5461,-12.5805,-50.8002,1
0.1181,0.5361,-12.4772,-50.684,1
0.0868,0.5371,-12.2721,-50.2516,1
0.0818,0.5367,-12.3782,-50.282,1
0.0819,0.5339,-12.0122,-49.8537,1
0.063,0.5267,-11.9907,-49.0389,1
0.0547,0.5253,-12.7528,-48.8825,1
0.0757,0.5197,-16.8157,-49.3418,1
0.2508,0.3913,-33.1643,-53.0048,1
0.2357,0.3497,-42.1611,-52.4957,1
0.1663,0.3479,-35.1549,-47.8618,1
0.1002,0.3819,-29.0526,-41.6986,1
0.0991,0.4511,-23.2688,-41.8995,1
0.1081,0.4703,-19.6859,-43.7888,1
0.1187,0.4781,-17.4211,-44.0679,1
0.1097,0.4757,-16.6422,-43.487,1
0.0811,0.4962,-15.3684,-43.8737,1
0.0497,0.5127,-12.1528,-46.8508,1
0.0489,0.5337,-1.6766,-49.7419,1
0.0387,0.5106,0.3097,-52.1499,1
0.0403,0.5052,-1.0884,-52.4839,1
0.051,0.4848,-6.7715,-51.0053,1
0.0569,0.4544,-11.1926,-49.4339,1
0.0792,0.4536,-14.3836,-47.1381,1
0.087,0.4014,-16.0473,-43.0782,1
0.1001,0.4049,-17.6753,-41.4429,1
0.1012,0.4367,-18.8552,-39.87,1
0.0949,0.4156,-20.0081,-37.446,1
0.1032,0.3932,-23.5278,-35.722,1
0.0976,0.3755,-26.4608,-31.4296,1
0.1437,0.3624,-29.5492,-36.1073,1
0.1516,0.4008,-25.7781,-41.8835,1
0.0923,0.4312,-22.0515,-42.0581,1
0.1445,0.4711,-18.9623,-46.5711,1
0.1801,0.4976,-17.7116,-47.7037,1
0.1006,0.4923,-16.3456,-47.3475,1
0.0899,0.4689,-15.6409,-46.7417,1
0.0968,0.4724,-16.5679,-49.3036,1
0.0739,0.5188,-14.0793,-50.753,1
0.081,0.5249,-14.2213,-52.8873,1
0.0752,0.5144,-14.8198,-52.344,1
0.0742,0.5114,-16.1067,-52.4078,1
0.0888,0.4871,-18.4394,-51.6817,1
0.0841,0.4625,-17.8436,-48.2425,1
0.1107,0.4811,-18.6031,-47.5638,1
0.1115,0.4906,-18.1902,-46.9073,1
0.1143,0.4964,-18.1348,-47.3919,1
0.0855,0.4853,-18.3825,-46.7079,1
0.0876,0.4978,-19.1171,-46.6623,1
0.0841,0.5116,-19.9958,-47.782,1
0.086,0.4906,-19.6784,-47.5614,1
0.0993,0.4417,-19.6862,-48.1279,1
0.0941,0.4476,-19.5911,-47.5496,1
0.0946,0.4519,-19.7256,-46.8572,1
0.0941,0.4537,-19.7709,-46.2048,1
0.0968,0.4649,-19.8028,-46.0095,1
0.1051,0.4602,-20.1366,-46.5138,1
0.0835,0.4575,-20.1254,-46.1418,1
0.0884,0.4517,-22.3621,-45.0214,1
0.0944,0.3874,-24.5984,-37.4693,1
0.0992,0.3209,-26.4841,-30.6271,1
0.1017,0.3244,-26.6874,-29.7735,1
0.0927,0.3299,-25.8725,-31.4182,1
0.1032,0.4129,-24.0546,-39.1195,1
0.1083,0.4771,-22.1262,-42.2002,1
0.1057,0.4761,-20.5924,-44.9868,1
0.1286,0.4736,-20.4523,-46.0284,1
0.1465,0.4927,-20.1347,-46.6408,1
0.133,0.5042,-19.7472,-47.9408,1
0.1599,0.5025,-19.5368,-48.4508,1
0.0967,0.5203,-19.6329,-48.6345,1
0.1053,0.5044,-17.9332,-48.6095,1
0.0656,0.5346,-16.549,-49.0937,1
0.0815,0.5407,-15.8867,-49.9418,1
0.1129,0.5415,-15.3395,-52.4359,1
0.1192,0.5579,-13.2015,-53.4463,1
0.0634,0.5532,-11.7074,-52.9702,1
0.0647,0.5448,-10.9989,-52.24,1
0.0648,0.5354,-11.8394,-53.1294,1
0.0567,0.5428,-12.6692,-52.5839,1
0.0592,0.531,-13.865,-51.7952,1
0.0618,0.5452,-14.1118,-51.9046,1
0.0539,0.539,-13.8001,-51.5428,1
0.0688,0.5523,-15.6878,-52.6238,1
0.097,0.5434,-17.4528,-52.7991,1
0.0899,0.5297,-18.1786,-52.1178,1
0.0869,0.5175,-18.5059,-51.3865,1
0.0889,0.5078,-18.8393,-50.9301,1
0.0994,0.5126,-19.4561,-51.1704,1
0.1389,0.5052,-19.0126,-51.9957,1
0.1294,0.526,-18.4983,-52.2021,1
0.083,0.53,-17.7759,-51.2578,1
0.0804,0.53,-17.3327,-50.6967,1
0.079,0.5106,-18.3174,-50.1628,1
0.0824,0.5016,-20.47,-49.8133,1
0.0884,0.4787,-23.2606,-48.8961,1
0.1024,0.4663,-27.978,-48.9358,1
0.0944,0.4082,-30.7653,-45.3142,1
0.105,0.437,-30.7241,-45.1027,1
0.1076,0.4622,-26.3718,-46.0791,1
0.1787,0.483,-24.1476,-48.9334,1
0.2077,0.5464,-20.948,-51.0451,1
0.2018,0.6255,-18.1857,-53.1922,1
0.2248,0.6575,-16.4633,-54.3077,1
0.2065,0.676,-15.8708,-55.4257,1
0.1227,0.7562,-15.795,-56.6697,1
0.0919,0.861,-16.5324,-57.7677,1
0.049,0.9461,-16.1577,-59.4878,1
0.05,1.0087,-15.086,-61.243,1
0.0424,1.1226,-15.6915,-64.0475,1
0.0241,1.2033,-14.2091,-65.9937,1
0.0281,1.2028,-13.3807,-67.2118,1
0.0457,1.2249,-16.9146,-70.9387,1
0.3007,1.101,-26.5787,-76.4425,1
0.6447,1.0585,-59.1742,-83.5798,1
0.5646,0.7395,-103.7067,-82.5426,1
0.2595,0.7349,-120.1631,-83.59,1
0.2036,0.7777,-134.4876,-83.699,1
0.2117,0.75,-115.5858,-81.1329,1
0.2504,0.6721,-15.352,-71.8024,1
0.2495,0.5036,-8.2997,-60.9872,1
0.2633,0.5336,-7.0644,-59.2843,1
0.2843,0.6527,-3.9137,-59.9823,1
0.2682,0.6255,-5.6689,-58.2702,1
0.2655,0.4962,-8.3294,-54.5855,1
0.212,0.4398,-7.2211,-49.1062,1
0.1878,0.4454,-6.7967,-43.8846,1
0.2003,0.4522,-6.2555,-42.4851,1
0.2303,0.4556,-8.9432,-45.8252,1
0.1644,0.5292,-8.0229,-48.2754,1
0.0422,0.5662,-6.6909,-48.8269,1
0.0873,0.6235,-6.1078,-49.9305,1
0.1077,0.6156,-5.0036,-50.0593,1
0.1222,0.5955,-5.3211,-49.7748,1
0.1552,0.6626,-5.53,-51.193,1
0.1543,0.7607,-6.133,-52.324,1
0.1123,0.7769,-5.2517,-51.6329,1
0.0803,0.8542,-5.1902,-52.2263,1
0.0492,0.8998,-3.3682,-51.922,1
0.0303,0.9324,-2.7948,-52.5675,1
0.0555,0.921,-1.6423,-52.5453,1
0.0611,0.9226,-0.3316,-51.3381,1
0.0566,1.0058,1.7975,-52.2896,1
0.0505,1.0346,1.2639,-52.6873,1
0.057,0.9172,0.8382,-51.7531,1
0.0789,0.7066,-2.0834,-51.0388,1
0.1515,0.6105,-3.5216,-51.1197,1
0.1611,0.5602,-6.1131,-50.0074,1
0.1974,0.4945,-9.0343,-50.3052,1
0.0699,0.4806,-10.3368,-49.7261,1
0.0548,0.4743,-10.5235,-47.9703,1
0.0547,0.4805,-11.1897,-47.6937,1
0.0717,0.4794,-12.5884,-48.1399,1
0.0741,0.4835,-13.6749,-47.884,1
0.0849,0.4949,-14.0099,-48.381,1
0.0788,0.4835,-13.3521,-47.9831,1
0.0707,0.4901,-12.6917,-48.2424,1
0.0914,0.4994,-11.6548,-48.643,1
0.0842,0.5143,-11.0545,-48.742,1
0.0702,0.5018,-10.4363,-48.448,1
0.0818,0.5035,-10.2945,-48.2115,1
0.0872,0.4939,-9.6378,-47.6683,1
0.0774,0.4985,-8.2623,-46.9096,1
0.1138,0.5205,-6.4563,-46.6264,1
0.1136,0.4712,-7.8187,-47.7859,1
0.0913,0.4854,-8.3991,-48.3913,1
0.131,0.5578,-8.5444,-50.5851,1
0.169,0.6348,-9.0196,-52.358,1
0.1584,0.583,-8.8521,-50.6005,1
0.2032,0.5282,-10.219,-50.3276,1
0.1989,0.5063,-10.2711,-49.1681,1
0.1847,0.5153,-10.3092,-49.3824,1
0.1935,0.4997,-10.5525,-49.2745,1
0.1415,0.5069,-10.9281,-48.8243,1
0.1064,0.5047,-10.8702,-48.2144,1
0.099,0.503,-10.8761,-48.5403,1
0.1073,0.5126,-11.4196,-48.8502,1
0.0573,0.5062,-12.1352,-48.0936,1
0.0682,0.5269,-12.912,-48.5777,1
0.074,0.5206,-13.6374,-49.018,1
0.0785,0.5269,-12.48,-49.3599,1
0.0971,0.5209,-9.984,-49.095,1
0.0529,0.5424,-9.1706,-49.2178,1
0.1405,0.532,-9.2668,-50.5992,1
0.1753,0.5115,-9.4139,-51.0879,1
0.154,0.4692,-9.567,-49.9705,1
0.1522,0.4792,-9.7805,-49.8802,1
0.1584,0.6156,-9.6809,-51.2464,1
0.1479,0.6561,-9.8976,-52.3139,1
0.1369,0.6002,-9.7979,-50.9357,1
0.0966,0.5376,-10.018,-50.0535,1
0.056,0.492,-10.5968,-47.9417,1
0.0809,0.4976,-10.0494,-47.6053,1
0.0937,0.4884,-10.5387,-48.1893,1
0.0836,0.4875,-11.2572,-48.163,1
0.0593,0.505,-12.2319,-49.0846,1
0.0666,0.5249,-13.3935,-48.6323,1
0.0951,0.5257,-14.1307,-49.6629,1
0.1407,0.5219,-13.9901,-50.3361,1
0.1659,0.5379,-12.7601,-50.2303,1
0.1819,0.5443,-11.8211,-50.7696,1
0.1554,0.5203,-10.509,-50.7844,1
0.1419,0.5461,-9.9358,-51.4424,1
0.1122,0.5297,-9.097,-52.076,1
0.0663,0.4839,-8.6324,-52.3362,1
0.0524,0.4586,-7.7968,-50.4161,1
0.0544,0.4804,-7.8801,-50.3218,1
0.0933,0.5985,-8.8222,-52.6926,1
0.1174,0.6438,-8.8964,-54.2629,1
0.1055,0.642,-9.169,-54.5831,1
0.1056,0.6193,-9.4305,-54.5241,1
0.1103,0.6025,-9.7702,-54.3543,1
0.0863,0.606,-11.0549,-53.8908,1
0.0883,0.5735,-10.8659,-52.5014,1
0.0858,0.5073,-12.5049,-50.7285,1
0.0793,0.4966,-13.1649,-49.6418,1
0.0766,0.5117,-13.817,-49.3214,1
0.0836,0.5242,-13.5771,-49.4792,1
0.099,0.5359,-14.1711,-50.2082,1
0.0773,0.5311,-14.694,-49.9356,1
0.0757,0.5324,-15.6232,-49.8635,1
0.0769,0.5401,-16.1024,-50.0972,1
0.0786,0.5304,-17.9085,-50.2432,1
0.095,0.5182,-20.1175,-50.1524,1
0.1094,0.4964,-20.9653,-48.8191,1
0.0944,0.5597,-19.0032,-50.3508,1
0.0761,0.5962,-16.2242,-51.4114,1
0.0614,0.5824,-14.0004,-51.585,1
0.07,0.6311,-11.7365,-52.3396,1
0.0936,0.6468,-11.198,-53.1251,1
0.0703,0.71,-12.1224,-54.8264,1
0.0723,0.7698,-12.4236,-55.2524,1
0.0789,0.7931,-12.6582,-55.1026,1
0.0768,0.8048,-13.8254,-54.4129,1
0.0776,0.767,-15.0253,-54.5989,1
0.072,0.7563,-14.0787,-54.7506,1
0.0672,0.744,-13.5356,-54.5081,1
0.0756,0.7645,-12.254,-53.8212,1
0.0686,0.7734,-10.6367,-53.3377,1
0.057,0.7424,-9.4124,-51.6199,1
0.0629,0.7432,-8.5576,-49.9214,1
0.0662,0.8012,-9.7582,-49.8952,1
0.0622,0.8387,-9.4137,-50.5449,1
0.0538,0.8744,-9.4559,-51.5093,1
0.0479,0.9458,-8.5489,-52.9048,1
0.047,0.9421,-9.0107,-53.1631,1
0.0846,0.8216,-8.1794,-50.7799,1
0.1157,0.6323,-6.4817,-50.3101,1
0.0987,0.5622,-6.3129,-50.6027,1
0.0742,0.4973,-8.884,-49.5773,1
0.11,0.4785,-9.2647,-48.9198,1
0.1125,0.4718,-9.6614,-47.964,1
0.1081,0.4761,-10.0084,-48.0752,1
0.0954,0.4756,-9.7956,-46.9478,1
0.1073,0.5071,-10.9127,-47.6337,1
0.0942,0.5137,-11.2824,-47.8516,1
0.0943,0.5297,-11.372,-48.2388,1
0.074,0.5278,-11.3475,-48.5147,1
0.075,0.5155,-11.2059,-48.7248,1
0.0832,0.5214,-11.2952,-48.6475,1
0.076,0.6047,-12.1706,-51.3907,1
0.0621,0.6194,-12.5778,-52.0312,1
0.0753,0.5443,-14.4184,-51.1626,1
0.0795,0.4944,-14.9121,-49.5664,1
0.0825,0.4749,-14.4309,-48.4546,1
0.1471,0.4981,-13.1898,-49.0513,1
0.1713,0.5103,-12.2754,-50.1507,1
0.1694,0.5074,-11.6483,-50.7367,1
0.1605,0.5186,-10.4673,-51.6796,1
0.1153,0.5354,-9.2876,-50.9657,1
0.0918,0.5343,-9.038,-51.1171,1
0.14,0.5378,-8.0799,-51.6901,1
0.1439,0.5243,-5.9356,-50.5745,1
0.1398,0.5407,-4.6851,-50.0615,1
0.1259,0.5255,-4.697,-49.6787,1
0.1047,0.5276,-5.2156,-49.7686,1
0.1149,0.5249,-5.4839,-50.1595,1
0.101,0.5374,-5.7147,-50.11,1
0.1144,0.5382,-5.6011,-49.8512,1
0.1164,0.5261,-5.763,-49.8045,1
0.0964,0.5308,-5.2727,-49.4374,1
0.0552,0.5412,-6.7406,-49.1748,1
0.0695,0.5445,-8.623,-50.3843,1
0.1165,0.5399,-9.2334,-50.3884,1
0.1508,0.5374,-9.7998,-50.6088,1
0.1407,0.5363,-8.6577,-50.2767,1
0.0623,0.5306,-8.691,-49.3346,1
0.0605,0.5203,-9.4679,-49.2194,1
0.0546,0.5299,-10.4494,-48.7139,1
0.0662,0.518,-10.4202,-48.5463,1
0.0828,0.5287,-9.8254,-49.5661,1
0.0993,0.5328,-9.178,-49.8263,1
0.1824,0.5399,-10.1883,-51.7805,1
0.1863,0.5445,-9.6499,-52.1528,1
0.187,0.5495,-8.8016,-51.7988,1
0.162,0.543,-8.1993,-50.9047,1
0.1372,0.5445,-7.9378,-50.022,1
0.1495,0.5564,-8.1177,-50.4071,1
0.1238,0.5569,-8.1861,-50.2527,1
0.1238,0.5393,-8.802,-49.7831,1
0.1213,0.5403,-9.8929,-50.0561,1
0.1078,0.5334,-10.378,-50.1193,1
0.1035,0.5407,-10.9543,-50.3096,1
0.1142,0.5396,-11.3387,-50.1202,1
0.133,0.5366,-11.5632,-50.2668,1
0.1339,0.544,-11.8232,-50.2666,1
0.1257,0.5378,-12.7152,-51.0556,1
0.1021,0.5291,-13.5611,-50.9923,1
0.0918,0.5268,-13.858,-50.7348,1
0.0727,0.538,-13.9302,-49.6192,1
0.0754,0.5235,-14.5876,-49.8063,1
0.0712,0.5329,-14.233,-49.6932,1
0.0757,0.5489,-13.3861,-50.2396,1
0.0769,0.5347,-12.1435,-50.3857,1
0.0793,0.5435,-11.4917,-51.0661,1
0.0818,0.5446,-10.8537,-51.4237,1
0.109,0.5464,-11.1521,-51.622,1
0.0699,0.5424,-12.4717,-52.0284,1
0.09,0.5526,-24.1376,-58.6318,1
0.1216,0.5333,-30.7831,-60.996,1
0.1077,0.5325,-31.1863,-61.3344,1
0.0927,0.5188,-24.5891,-58.3453,1
0.2054,0.5387,-17.8757,-57.2503,1
0.1846,0.5484,-14.2313,-55.1569,1
0.1653,0.561,-11.2046,-53.271,1
0.1502,0.5596,-8.9352,-52.8464,1
0.1713,0.5546,-7.322,-52.5334,1
0.0307,0.5439,-6.4761,-51.449,1
0.0547,0.5265,-6.0527,-51.0227,1
0.0567,0.5473,-6.4347,-51.357,1
0.2749,0.4882,-7.5893,-42.4019,0
0.2619,0.5023,-7.5531,-42.9078,0
0.2762,0.5075,-7.3048,-43.455,0
0.2426,0.5237,-6.9202,-43.8283,0
0.1323,0.5152,-4.9567,-42.2089,0
0.0939,0.5118,-4.4595,-41.5568,0
0.2282,0.5053,-5.3002,-42.4336,0
0.2398,0.4673,-6.2209,-42.0276,0
0.2367,0.4622,-5.9773,-43.9459,0
0.2376,0.4608,-7.8335,-46.818,0
0.2584,0.4792,-9.9942,-49.1639,0
0.2238,0.4718,-11.2801,-48.0899,0
0.2307,0.4681,-11.3396,-48.6789,0
0.2498,0.482,-11.5286,-48.1016,0
0.2717,0.4898,-10.9953,-48.3877,0
0.2638,0.4784,-11.4411,-46.5711,0
0.2586,0.4934,-12.7812,-44.7556,0
0.2642,0.4843,-13.2125,-44.008,0
0.2452,0.458,-13.9505,-43.7821,0
0.2473,0.4833,-13.6358,-44.4643,0
0.2466,0.4976,-15.1175,-46.7118,0
0.2735,0.5036,-15.573,-48.4857,0
0.2559,0.4915,-15.1162,-48.5699,0
0.2553,0.4803,-13.6622,-47.8915,0
0.2534,0.4707,-14.4495,-48.0742,0
0.2756,0.4794,-14.3766,-47.9233,0
0.2595,0.4895,-14.2411,-48.8108,0
0.2609,0.4958,-14.9158,-49.0367,0
0.2795,0.4991,-14.5348,-48.5248,0
0.2945,0.5049,-13.709,-49.6608,0
0.2759,0.5102,-13.5647,-49.0173,0
0.2461,0.4909,-12.6656,-47.3742,0
0.1541,0.5137,-8.4886,-45.0498,0
0.2489,0.526,-8.0273,-47.4065,0
0.2572,0.5176,-7.7856,-47.9515,0
0.2671,0.5251,-6.6877,-47.7163,0
0.2693,0.516,-5.7195,-47.7958,0
0.2606,0.5205,-5.2548,-47.4479,0
0.2422,0.5221,-6.9741,-48.2948,0
0.2541,0.4763,-7.359,-47.1771,0
0.2377,0.5132,-8.4318,-48.3588,0
0.2441,0.5413,-8.8174,-49.7781,0
0.2618,0.5506,-11.0215,-51.5933,0
0.0392,0.5038,-12.497,-47.9301,0
0.2299,0.4556,-13.9561,-46.6218,0
0.258,0.4544,-13.9416,-45.9349,0
0.2502,0.4572,-14.7158,-46.3276,0
0.253,0.4687,-15.9676,-48.0362,0
0.2735,0.4817,-16.6926,-49.6686,0
0.2913,0.5115,-15.3925,-50.8196,0
0.2664,0.5922,-15.6336,-50.6647,0
0.229,0.5583,-16.1472,-49.1194,0
0.1642,0.5021,-15.291,-47.6963,0
0.2383,0.4649,-17.5486,-48.7089,0
0.2656,0.4453,-18.7749,-48.0742,0
0.2793,0.4673,-18.2934,-48.8917,0
0.2578,0.4642,-17.3557,-48.4182,0
0.2572,0.4488,-19.0966,-49.0318,0
0.2599,0.4483,-19.428,-48.299,0
0.273,0.4427,-17.485,-47.8641,0
0.2435,0.4339,-17.1399,-47.2001,0
0.255,0.444,-18.2822,-47.2814,0
0.2651,0.4553,-17.2466,-47.3081,0
0.2514,0.4462,-16.9767,-47.0005,0
0.2568,0.4429,-17.8121,-46.9469,0
0.2964,0.4504,-16.552,-47.0153,0
0.2789,0.4594,-15.8612,-47.2397,0
0.2357,0.4544,-15.9637,-46.3551,0
